person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,OTHER,OWN,RENT,EDUCATION,HOMEIMPROVEMENT,MEDICAL,PERSONAL,VENTURE,B,C,D,E,F,G,Y
45600,MORTGAGE,3.0,VENTURE,C,14.65,0,0.26,Y,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
39600,RENT,4.0,PERSONAL,C,12.61,1,0.1,N,10,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
100000,MORTGAGE,3.0,MEDICAL,C,13.98,0,0.08,Y,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
24000,RENT,6.0,DEBTCONSOLIDATION,A,8.9,1,0.42,N,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35000,MORTGAGE,10.0,PERSONAL,B,12.69,0,0.23,N,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
130000,MORTGAGE,2.0,EDUCATION,B,11.14,0,0.1,N,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20000,MORTGAGE,5.0,MEDICAL,A,5.99,0,0.24,N,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
42000,OWN,6.0,VENTURE,A,,0,0.11,N,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
98000,MORTGAGE,4.0,EDUCATION,D,,0,0.25,N,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
72000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,7.49,0,0.08,N,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41244,MORTGAGE,6.0,DEBTCONSOLIDATION,B,11.58,1,0.28,N,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21600,RENT,0.0,MEDICAL,A,5.99,0,0.06,N,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
55000,OWN,17.0,VENTURE,B,12.53,0,0.04,N,11,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
124992,MORTGAGE,15.0,DEBTCONSOLIDATION,A,8.49,0,0.19,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55000,OWN,4.0,PERSONAL,A,7.4,0,0.04,N,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
98320,MORTGAGE,15.0,PERSONAL,B,11.49,0,0.11,N,9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
73000,RENT,0.0,PERSONAL,A,8.94,1,0.13,N,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
16800,MORTGAGE,0.0,DEBTCONSOLIDATION,C,13.85,1,0.28,Y,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
79000,RENT,5.0,EDUCATION,B,12.18,1,0.19,N,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
55140,MORTGAGE,8.0,HOMEIMPROVEMENT,C,13.49,0,0.18,Y,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
120000,OWN,15.0,MEDICAL,B,,0,0.17,N,11,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
16800,RENT,2.0,PERSONAL,B,10.25,1,0.24,N,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
46800,MORTGAGE,5.0,EDUCATION,B,9.99,0,0.13,N,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
120602,MORTGAGE,4.0,MEDICAL,C,14.79,0,0.17,N,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
50000,RENT,7.0,EDUCATION,B,10.37,0,0.1,N,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
32400,RENT,1.0,DEBTCONSOLIDATION,D,16.29,1,0.27,N,16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
60000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,5.42,0,0.1,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35000,RENT,5.0,MEDICAL,D,14.61,0,0.29,N,7,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
30000,MORTGAGE,9.0,VENTURE,A,,0,0.1,N,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37000,MORTGAGE,3.0,PERSONAL,B,11.71,0,0.17,N,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
45600,RENT,5.0,VENTURE,D,14.61,0,0.22,N,4,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
70000,RENT,3.0,MEDICAL,A,7.9,0,0.08,N,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
76000,MORTGAGE,5.0,VENTURE,B,10.99,0,0.32,N,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
61000,RENT,1.0,VENTURE,B,12.21,0,0.2,N,5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
85000,RENT,3.0,PERSONAL,A,9.32,0,0.12,N,16,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
140000,MORTGAGE,12.0,VENTURE,A,5.99,0,0.06,N,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17760,MORTGAGE,6.0,EDUCATION,C,,1,0.28,Y,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
35004,RENT,2.0,EDUCATION,B,12.53,0,0.11,N,5,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
200004,RENT,7.0,MEDICAL,C,13.61,0,0.01,Y,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
64000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,7.9,0,0.08,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91800,MORTGAGE,0.0,MEDICAL,D,14.84,1,0.08,N,14,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
44000,RENT,0.0,PERSONAL,E,16.45,1,0.14,N,10,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
65000,RENT,5.0,PERSONAL,E,16.82,0,0.11,N,9,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
64000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,10.99,0,0.13,N,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26240,RENT,0.0,VENTURE,B,11.49,0,0.25,N,15,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
62400,MORTGAGE,0.0,DEBTCONSOLIDATION,A,7.49,0,0.04,N,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,MORTGAGE,1.0,VENTURE,A,5.99,0,0.16,N,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42600,RENT,0.0,VENTURE,D,15.62,1,0.23,Y,12,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
56839,RENT,15.0,MEDICAL,D,15.33,1,0.16,N,6,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
33189,RENT,4.0,EDUCATION,B,11.12,0,0.09,N,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
69996,RENT,18.0,MEDICAL,A,,0,0.27,N,11,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
77500,RENT,0.0,DEBTCONSOLIDATION,B,10.99,0,0.09,N,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
77268,MORTGAGE,11.0,EDUCATION,C,11.03,0,0.1,N,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
19632,RENT,19.0,PERSONAL,C,13.47,0,0.1,Y,12,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
120000,MORTGAGE,10.0,DEBTCONSOLIDATION,A,8.94,0,0.13,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287000,RENT,3.0,EDUCATION,B,12.53,0,0.08,N,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
64000,MORTGAGE,3.0,EDUCATION,B,11.71,0,0.19,N,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
77250,RENT,1.0,HOMEIMPROVEMENT,B,9.2,0,0.13,N,8,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
24000,MORTGAGE,5.0,EDUCATION,A,7.9,0,0.21,N,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
56000,RENT,8.0,VENTURE,B,11.49,0,0.21,N,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
66000,RENT,3.0,PERSONAL,B,10.37,1,0.32,N,10,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
75000,RENT,0.0,EDUCATION,B,10.38,0,0.16,N,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
58000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,11.12,0,0.07,N,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
40000,MORTGAGE,6.0,MEDICAL,A,7.51,0,0.19,N,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31000,RENT,5.0,MEDICAL,E,16.32,1,0.12,N,17,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
60000,MORTGAGE,3.0,EDUCATION,B,10.74,0,0.33,N,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
56900,MORTGAGE,16.0,VENTURE,G,,1,0.11,N,11,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
68640,RENT,2.0,MEDICAL,B,9.33,0,0.17,N,16,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
65000,MORTGAGE,9.0,PERSONAL,A,7.29,0,0.08,N,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
71000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,7.14,0,0.06,N,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39000,RENT,2.0,HOMEIMPROVEMENT,C,13.06,1,0.41,N,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
34000,MORTGAGE,4.0,PERSONAL,D,15.21,1,0.23,N,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
55400,MORTGAGE,5.0,HOMEIMPROVEMENT,C,14.27,1,0.09,N,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
69000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,,1,0.36,N,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
29000,MORTGAGE,6.0,DEBTCONSOLIDATION,C,,1,0.19,N,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,7.9,0,0.21,N,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
47000,RENT,2.0,PERSONAL,A,7.51,0,0.11,N,11,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
75000,RENT,5.0,DEBTCONSOLIDATION,B,12.69,0,0.2,N,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
36000,OWN,5.0,EDUCATION,D,16.29,0,0.11,N,11,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
42000,RENT,2.0,MEDICAL,D,15.65,1,0.29,Y,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
32004,RENT,5.0,DEBTCONSOLIDATION,C,14.35,0,0.16,N,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
180000,MORTGAGE,5.0,MEDICAL,A,6.03,0,0.08,N,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
45000,OWN,13.0,VENTURE,B,11.49,0,0.33,N,8,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
65000,RENT,5.0,HOMEIMPROVEMENT,A,7.51,0,0.17,N,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
89772,RENT,8.0,DEBTCONSOLIDATION,C,13.92,0,0.07,Y,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
50004,MORTGAGE,0.0,EDUCATION,A,7.37,0,0.24,N,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
218000,RENT,4.0,DEBTCONSOLIDATION,D,14.11,1,0.03,Y,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
90000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,5.99,0,0.11,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37000,RENT,2.0,EDUCATION,B,9.25,0,0.07,N,7,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
65000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,10.38,0,0.2,N,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29004,RENT,5.0,VENTURE,C,15.23,0,0.17,Y,7,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
133800,RENT,0.0,DEBTCONSOLIDATION,A,7.9,0,0.07,N,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,12.84,0,0.2,N,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32000,RENT,9.0,DEBTCONSOLIDATION,C,12.99,1,0.19,Y,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
83000,OWN,6.0,DEBTCONSOLIDATION,D,15.95,0,0.3,Y,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
71400,RENT,10.0,MEDICAL,D,,1,0.19,Y,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
77000,MORTGAGE,12.0,EDUCATION,A,6.03,0,0.06,N,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113000,MORTGAGE,7.0,EDUCATION,A,5.79,0,0.07,N,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
73000,RENT,4.0,HOMEIMPROVEMENT,B,12.21,0,0.16,N,13,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
150000,MORTGAGE,10.0,DEBTCONSOLIDATION,B,10.36,0,0.09,N,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38000,MORTGAGE,5.0,EDUCATION,B,12.69,0,0.21,N,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
46000,MORTGAGE,6.0,EDUCATION,C,12.68,0,0.13,Y,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
52500,RENT,3.0,HOMEIMPROVEMENT,B,,1,0.32,N,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
99800,MORTGAGE,1.0,MEDICAL,A,8.94,0,0.12,N,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20004,RENT,0.0,DEBTCONSOLIDATION,B,,0,0.25,N,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
62000,MORTGAGE,6.0,VENTURE,A,7.14,0,0.06,N,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
68000,MORTGAGE,5.0,PERSONAL,B,11.49,0,0.15,N,16,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
106000,MORTGAGE,8.0,DEBTCONSOLIDATION,C,15.96,0,0.14,N,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16800,RENT,4.0,MEDICAL,B,10.38,0,0.07,N,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
55000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,13.49,0,0.05,N,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
52000,MORTGAGE,6.0,EDUCATION,D,13.87,1,0.19,Y,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
40000,RENT,4.0,VENTURE,C,13.57,1,0.27,N,7,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
32400,RENT,3.0,DEBTCONSOLIDATION,C,14.26,1,0.37,N,10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
82000,RENT,2.0,EDUCATION,C,13.48,0,0.05,N,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
122004,MORTGAGE,7.0,EDUCATION,B,10.99,0,0.09,N,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
75000,RENT,6.0,EDUCATION,B,12.69,1,0.32,N,4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
30000,RENT,5.0,EDUCATION,B,,0,0.27,N,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
87500,RENT,4.0,DEBTCONSOLIDATION,B,11.99,0,0.07,N,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
95000,RENT,4.0,EDUCATION,A,8.9,0,0.25,N,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
44000,RENT,4.0,DEBTCONSOLIDATION,B,12.69,0,0.24,N,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
150000,RENT,7.0,DEBTCONSOLIDATION,A,8.49,0,0.17,N,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
105398,MORTGAGE,9.0,HOMEIMPROVEMENT,E,17.43,0,0.2,N,12,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
71000,MORTGAGE,8.0,EDUCATION,B,11.36,0,0.28,N,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
40000,MORTGAGE,6.0,PERSONAL,B,12.69,0,0.36,N,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
52320,MORTGAGE,6.0,EDUCATION,D,12.86,0,0.29,N,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
105000,MORTGAGE,1.0,PERSONAL,C,12.53,0,0.14,Y,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
65000,RENT,2.0,DEBTCONSOLIDATION,C,14.72,0,0.12,Y,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
59004,RENT,3.0,EDUCATION,D,16.32,0,0.17,Y,6,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
39000,RENT,11.0,EDUCATION,C,14.65,1,0.1,Y,15,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
35000,RENT,8.0,DEBTCONSOLIDATION,C,13.48,0,0.29,N,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
74800,RENT,1.0,MEDICAL,E,17.04,1,0.23,Y,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
75000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,,0,0.09,N,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
97000,RENT,4.0,PERSONAL,B,10.37,0,0.26,N,10,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
85000,RENT,11.0,EDUCATION,A,7.9,0,0.06,N,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
74000,MORTGAGE,4.0,EDUCATION,B,10.08,1,0.1,N,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
57000,RENT,4.0,PERSONAL,B,11.99,1,0.38,N,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
100000,RENT,5.0,PERSONAL,A,8.49,0,0.05,N,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
46000,MORTGAGE,4.0,EDUCATION,C,12.99,0,0.05,Y,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
50000,RENT,8.0,MEDICAL,E,16.35,1,0.32,Y,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
75000,RENT,0.0,VENTURE,A,6.62,0,0.16,N,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
97500,RENT,6.0,VENTURE,B,10.99,0,0.25,N,11,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
40000,RENT,11.0,DEBTCONSOLIDATION,A,6.91,1,0.5,N,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40000,RENT,6.0,MEDICAL,B,12.21,0,0.25,N,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
60000,MORTGAGE,0.0,PERSONAL,A,7.75,0,0.16,N,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22800,RENT,1.0,MEDICAL,B,10.36,0,0.11,N,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
39000,RENT,12.0,DEBTCONSOLIDATION,B,11.49,0,0.13,N,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
34000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,6.03,0,0.35,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,RENT,1.0,VENTURE,C,13.22,0,0.17,N,7,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
24000,RENT,8.0,DEBTCONSOLIDATION,B,10.62,0,0.2,N,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
50000,RENT,0.0,MEDICAL,C,12.09,0,0.26,N,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
62500,RENT,7.0,MEDICAL,B,11.71,1,0.42,N,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
45000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,12.53,0,0.17,N,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
90000,RENT,1.0,EDUCATION,B,11.11,0,0.03,N,13,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
47110,MORTGAGE,0.0,PERSONAL,B,10.99,0,0.23,N,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
54000,OWN,7.0,VENTURE,A,7.51,0,0.11,N,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
100000,MORTGAGE,7.0,VENTURE,B,11.71,0,0.25,N,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
38000,RENT,2.0,EDUCATION,C,13.22,0,0.04,Y,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
82500,MORTGAGE,12.0,DEBTCONSOLIDATION,A,7.49,0,0.13,N,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72000,MORTGAGE,7.0,EDUCATION,A,6.17,0,0.1,N,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26000,OWN,5.0,VENTURE,B,11.71,0,0.17,N,5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
90000,MORTGAGE,3.0,EDUCATION,B,11.89,0,0.14,N,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
69000,RENT,0.0,PERSONAL,D,14.42,1,0.22,N,12,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
13200,RENT,0.0,VENTURE,B,9.91,1,0.19,N,4,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
39000,RENT,2.0,PERSONAL,B,12.69,1,0.15,N,5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
37000,MORTGAGE,12.0,VENTURE,C,12.73,0,0.59,Y,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
19764,OWN,0.0,VENTURE,C,13.61,1,0.24,Y,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
44004,MORTGAGE,5.0,MEDICAL,C,13.06,0,0.14,Y,10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
29406,RENT,5.0,HOMEIMPROVEMENT,B,11.71,1,0.34,N,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
36000,MORTGAGE,6.0,PERSONAL,A,6.03,0,0.14,N,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
200000,MORTGAGE,2.0,PERSONAL,C,10.28,0,0.01,N,26,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
48000,RENT,6.0,DEBTCONSOLIDATION,C,12.99,0,0.17,Y,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
77004,MORTGAGE,0.0,MEDICAL,B,11.99,0,0.08,N,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
110000,MORTGAGE,7.0,HOMEIMPROVEMENT,B,11.86,0,0.1,N,9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
19200,RENT,1.0,DEBTCONSOLIDATION,A,5.99,1,0.1,N,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
87000,MORTGAGE,0.0,PERSONAL,C,11.28,0,0.09,Y,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
94000,MORTGAGE,1.0,PERSONAL,A,6.03,0,0.14,N,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41280,RENT,3.0,VENTURE,D,15.28,0,0.27,N,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
83135,MORTGAGE,3.0,EDUCATION,C,13.99,0,0.1,Y,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
62000,MORTGAGE,4.0,MEDICAL,A,5.79,0,0.11,N,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
61200,MORTGAGE,2.0,VENTURE,A,,0,0.15,N,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36000,RENT,0.0,MEDICAL,B,10.62,1,0.4,N,6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
42806,MORTGAGE,7.0,EDUCATION,A,7.51,0,0.02,N,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
86000,RENT,10.0,VENTURE,A,8.49,0,0.21,N,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
150000,MORTGAGE,0.0,EDUCATION,E,16.95,0,0.13,N,16,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
40000,RENT,5.0,MEDICAL,A,8.94,0,0.15,N,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
69000,OWN,7.0,MEDICAL,A,5.99,0,0.13,N,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
93000,RENT,6.0,PERSONAL,C,13.22,1,0.22,N,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
50000,MORTGAGE,5.0,PERSONAL,D,17.27,0,0.46,N,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
21600,MORTGAGE,0.0,DEBTCONSOLIDATION,D,14.84,1,0.09,N,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38000,MORTGAGE,4.0,EDUCATION,A,7.37,0,0.05,N,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50000,OWN,9.0,VENTURE,C,13.98,0,0.24,N,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
109200,MORTGAGE,18.0,VENTURE,C,12.23,0,0.05,Y,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
60000,RENT,4.0,PERSONAL,B,10.99,0,0.2,N,10,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
40000,MORTGAGE,6.0,PERSONAL,A,,0,0.12,N,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
49000,RENT,6.0,MEDICAL,A,6.03,0,0.11,N,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
150000,MORTGAGE,17.0,PERSONAL,C,13.43,0,0.17,N,17,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
58000,MORTGAGE,8.0,MEDICAL,C,12.99,0,0.1,Y,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
75000,MORTGAGE,4.0,MEDICAL,B,,0,0.33,N,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
60000,RENT,4.0,PERSONAL,B,10.25,0,0.21,N,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
68000,MORTGAGE,1.0,PERSONAL,A,8.94,0,0.14,N,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
120000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,10.37,0,0.13,N,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30200,MORTGAGE,9.0,HOMEIMPROVEMENT,B,10.2,0,0.5,N,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
50000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,10.0,0,0.1,N,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90000,MORTGAGE,1.0,EDUCATION,A,5.42,0,0.04,N,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
